id,date,ticker,tweet,word_count_raw,clean_text,word_count_clean
100172,15/01/2020,TSLA,$TSLA uh oh!  Looks like this is the day this epic run comes to a grinding halt and falls off a Cliff.  What are you thinking bears?  Down 1 or 2% today?  🤡,37,tsla uh oh looks like this is the day this epic run comes to a grinding halt and falls off a cliff what are you thinking bears down or today,30
100173,15/01/2020,AAPL,$AAPL poor sales for their gadgets at target stores lol 🤣😅🤣😅😂😅,11,aapl poor sales for their gadgets at target stores lol,10
100174,15/01/2020,TSLA,$TSLA my calls are for next week👍  No worries,10,tsla my calls are for next week no worries,9
100175,15/01/2020,SBUX,"$SBUX TPO alot of volume at 91.74, thats after a strong run up...🤔",13,sbux tpo alot of volume at thats after a strong run up,12
100176,15/01/2020,TSLA,"$TSLA oh no, down 1.0% 😪😯 Why didn't I listen to you bears?! errrrrrrrrrrrrrrrrrrr Elon",15,tsla oh no down why didnt i listen to you bears errrrrrrrrrrrrrrrrrrr elon,13
100177,15/01/2020,BAC,$BAC time to grab some calls,7,bac time to grab some calls,6
100178,15/01/2020,TSLA,$TSLA i thought we were gonna see the 400s😂😂😂😂,9,tsla i thought we were gonna see the s,9
100179,15/01/2020,TSLA,$TSLA I’m long bullish but I rather not have Elon get 346million richer keep that money in the company until end of the year 😢,25,tsla im long bullish but i rather not have elon get million richer keep that money in the company until end of the year,24
100180,15/01/2020,DIS,"$DIS where would this be without download numbers news and yet another upgrade ? 🤔 frustration continues. Hard to trade, easy to keep long.",24,dis where would this be without download numbers news and yet another upgrade frustration continues hard to trade easy to keep long,22
100181,15/01/2020,TSLA,$TSLA was this the hundred dollar drop dem bears said was gonna happen today? Hahahahaha 😂😂😂😂😂,16,tsla was this the hundred dollar drop dem bears said was gonna happen today hahahahaha,15
100182,15/01/2020,BA,$BA will you just capitulate already?!🤦‍♂️,6,ba will you just capitulate already,6
100183,15/01/2020,TSLA,$TSLA don’t worry guys I’m sure it won’t fall far. it’s only 140 points over the 50 day  moving average and 240 over the 200 day moving average 😂😂😂,30,tsla dont worry guys im sure it wont fall far its only points over the day moving average and over the day moving average,24
100184,15/01/2020,TSLA,$TSLA come on Bulls! Buy the dip!! 🤣🤣,8,tsla come on bulls buy the dip,7
100185,15/01/2020,TSLA,"$TSLA woof, Tesla bears being fed today. 📉",8,tsla woof tesla bears being fed today,7
100186,15/01/2020,AAPL,$AAPL Here’s a glimpse at ER. Y’all are done!! 😂,10,aapl heres a glimpse at er yall are done,9
100187,15/01/2020,TSLA,$TSLA This company doesn't produce a profit and relies on government handouts yet you guys wanna buy for $500+ 🤪,20,tsla this company doesnt produce a profit and relies on government handouts yet you guys wanna buy for,18
100188,15/01/2020,TSLA,$TSLA holding puts that are already up so unless this opens up $15 I’ll still be in the money 😂,20,tsla holding puts that are already up so unless this opens up ill still be in the money,18
100189,16/01/2020,TSLA,$TSLA what a bull trap that was. They pulled the rug right before AH ends 😂,16,tsla what a bull trap that was they pulled the rug right before ah ends,15
100190,16/01/2020,TSLA,$TSLA maybe hold off and buy the dip next month 🤷‍♂️,11,tsla maybe hold off and buy the dip next month,10
100191,16/01/2020,DIS,$DIS $143 at open and then $142 at close 😂 my Puts will be juicy!!,15,dis at open and then at close my puts will be juicy,12
100192,16/01/2020,V,$V some stocks are set it and forget it stocks and this happens to be 1 of them! Add when it dips and keep it trucking! 🤷🏿‍♂️,27,v some stocks are set it and forget it stocks and this happens to be of them add when it dips and keep it trucking,25
100193,16/01/2020,TSLA,"$TSLA could drop 20% in the next two days 😢 that bring US to a Pt of 414,44$ by friday evening ⬇️",22,tsla could drop in the next two days that bring us to a pt of by friday evening,18
100194,16/01/2020,TSLA,$TSLA Big drop today. Less Bullshit talk I can imagine. Healthy pullback 😂,13,tsla big drop today less bullshit talk i can imagine healthy pullback,12
100195,16/01/2020,TSLA,$TSLA why would anyone hold this rn 😂,8,tsla why would anyone hold this rn,7
100196,16/01/2020,BA,$BA Fishy fishy stuff going on here. Well we all know when BA gets bad news it goes up lol 😂 load up on them calls guys.,27,ba fishy fishy stuff going on here well we all know when ba gets bad news it goes up lol load up on them calls guys,26
100197,16/01/2020,TSLA,$TSLA open this under 500 let’s see some fireworks 💥,10,tsla open this under lets see some fireworks,8
100198,16/01/2020,TSLA,"$TSLA Dont be GREEDY get out of Tesla while you are in profits...Anything which goes up crazy in short time, will have to come down..dont feel bad later 😂😂",29,tsla dont be greedy get out of tesla while you are in profitsanything which goes up crazy in short time will have to come downdont feel bad later,28
100199,16/01/2020,TSLA,"$TSLA 🎶Head, Shoulders, knees and toes🎶",6,tsla head shoulders knees and toes,6
100200,16/01/2020,TSLA,$TSLA Break below 497 expect a massive drop today. As much as I enjoyed the ride up with you bulls let’s scalp🚀,22,tsla break below expect a massive drop today as much as i enjoyed the ride up with you bulls lets scalp,21
100201,16/01/2020,TSLA,$TSLA the bulls yesterday were like the bitconnect guy... 😂,10,tsla the bulls yesterday were like the bitconnect guy,9
100202,16/01/2020,TSLA,$TSLA where are all of the Robin Hood rookies at ?📉,11,tsla where are all of the robin hood rookies at,10
100203,16/01/2020,TSLA,$TSLA buy the dip they said it will be fun they said you ill make money they said...lmfao🤣🤣🤣,18,tsla buy the dip they said it will be fun they said you ill make money they saidlmfao,18
100204,16/01/2020,TSLA,$TSLA red waterfalls again at support break .... Morgan Stanley $360 😂,12,tsla red waterfalls again at support break morgan stanley,9
100205,16/01/2020,AAPL,$AAPL I guess it’s time to readjust my screen cuz I can’t see where it’s stopped to. 😂,18,aapl i guess its time to readjust my screen cuz i cant see where its stopped to,17
100206,16/01/2020,TSLA,$TSLA the fight b/w bulls and bears is unreal🧐 this might settle at 500ish eod,15,tsla the fight bw bulls and bears is unreal this might settle at ish eod,15
100207,16/01/2020,AAPL,$AAPL Anyone here happen to be holding $300 Puts ? 👀,11,aapl anyone here happen to be holding puts,8
100208,16/01/2020,AMZN,"$AMZN we still have 5mins, we can still sho9t up $30!! 😂😄🤣",12,amzn we still have mins we can still shot up,10
100209,17/01/2020,DIS,"$DIS Got impatient. Back in for the ride. Leaving plenty of dry powder, if it goes down further. 🤞🤞🤞🤞🤞🤞🤞",19,dis got impatient back in for the ride leaving plenty of dry powder if it goes down further,18
100210,17/01/2020,TSLA,$TSLA YOU ARE ALL SO FUCKED 🥴⬇️,7,tsla you are all so fucked,6
100211,17/01/2020,TSLA,$TSLA second day with bearish gaap! 📉📉📉,7,tsla second day with bearish gaap,6
100212,17/01/2020,TSLA,$TSLA Something I love to do is scanning for highest weekly flow 10 Minutes before close. Always get some beautiful runners 💪,22,tsla something i love to do is scanning for highest weekly flow minutes before close always get some beautiful runners,20
100213,17/01/2020,DIS,$DIS Can we get one morning without a dump? 🤞🏼,10,dis can we get one morning without a dump,9
100214,17/01/2020,V,$V Institutions are buying and you are selling ...🙏🙏🙏 for the cheap shares in few years 200 will look darn cheap .....put your $$$ in my pocket 😂😂😂,28,v institutions are buying and you are selling for the cheap shares in few years will look darn cheap put your in my pocket,24
100215,17/01/2020,TSLA,$TSLA Investigation coming... I’m out! Will wait for a lower entry point! Good luck to you all! 💸💸 Very good profit so far 🍾,24,tsla investigation coming im out will wait for a lower entry point good luck to you all very good profit so far,22
100216,17/01/2020,AAPL,$AAPL beautiful stair step pattern continuing with eventual resolution to the upside. Stock still cheap forward looking and earnings are gonna be 💯.,23,aapl beautiful stair step pattern continuing with eventual resolution to the upside stock still cheap forward looking and earnings are gonna be,22
100217,17/01/2020,TSLA,$TSLA maybe a dump before the long weekend? 🤷‍♂️,9,tsla maybe a dump before the long weekend,8
100218,17/01/2020,TSLA,"$TSLA fib level broke, going back to $492. If that breaks we can see $480 today 😬",17,tsla fib level broke going back to if that breaks we can see today,14
100219,17/01/2020,TSLA,$TSLA  All aboard  the tank train 🚂,9,tsla all aboard the tank train,6
100220,17/01/2020,TSLA,$TSLA what happened to all those intolerant“bulls” who are attacking anyone with a negative view on trashlacoin? I guess they are busy figuring out what to do after losing a huge bundle today 🤒,34,tsla what happened to all those intolerantbulls who are attacking anyone with a negative view on trashlacoin i guess they are busy figuring out what to do after losing a huge bundle today,33
100221,17/01/2020,TSLA,$TSLA where Tf are my telsa bulls? 💀💀,8,tsla where tf are my telsa bulls,7
100222,17/01/2020,BA,$BA  everyone wanting in better get in.  The earnings are figured into these levels.  🚀🚀🚀,18,ba everyone wanting in better get in the earnings are figured into these levels,14
100223,17/01/2020,DIS,"$DIS if it finishes here in an hour, then I correctly predicted two closes in a row. 🍪",18,dis if it finishes here in an hour then i correctly predicted two closes in a row,17
100224,17/01/2020,BA,$BA $320 and your 🥜 will be tested soon!  When’s the 737 Max redesign coming out?,17,ba and your will be tested soon whens the max redesign coming out,13
100225,17/01/2020,AAPL,They really hate $AAPL in this 317 area 🥴,9,they really hate aapl in this area,7
100226,17/01/2020,DIS,$DIS Stocks hit record highs simply means DIS is dipping 😂,11,dis stocks hit record highs simply means dis is dipping,10
100227,17/01/2020,BA,$BA ok this is what I’ve been waiting for 😁👍 close it on up bulls so I can grab some more puts on a discount.,25,ba ok this is what ive been waiting for close it on up bulls so i can grab some more puts on a discount,24
100228,17/01/2020,BA,$BA offer more for that delta and I'll buy 50 more puts 😉,13,ba offer more for that delta and ill buy more puts,11
100229,17/01/2020,TSLA,"What, you thought unprofitable $TSLA was just going to go up and up forever? 📈",15,what you thought unprofitable tsla was just going to go up and up forever,14
100230,17/01/2020,GOOGL,$GOOGL just print 1480!!!!!! Please🙏,5,googl just print please,4
100231,17/01/2020,AAPL,$AAPL 🐻 s r speechless n has reached a new level of insanity😂😂😂 super,14,aapl s r speechless n has reached a new level of insanity super,13
100232,17/01/2020,MSFT,$MSFT What’s everyone’s PT for open on Tuesday? 🤑🤑,9,msft whats everyones pt for open on tuesday,8
100233,18/01/2020,TSLA,"$TSLA 🤔🤔🤔. Have a good weekend everyone. Time will tell where this goes, but I like the action right now. It needs a correction before earnings.",26,tsla have a good weekend everyone time will tell where this goes but i like the action right now it needs a correction before earnings,25
100234,18/01/2020,TSLA,$TSLA down 6$ afterhours right now 🤔,7,tsla down afterhours right now,5
100235,18/01/2020,TSLA,"$TSLA 480 450 420 400 who’s fault is it when these number show up near term 😂 lambos bruh $6,000 next week bruh 🤣",24,tsla whos fault is it when these number show up near term lambos bruh next week bruh,17
100236,18/01/2020,TSLA,"$TSLA Sry bulls. Gap down Tuesday, sell off below 492 🤷‍♂️📉📉",11,tsla sry bulls gap down tuesday sell off below,9
100237,18/01/2020,NFLX,"$NFLX 💵 booked a week earlier, ER scares me",9,nflx booked a week earlier er scares me,8
100238,19/01/2020,AAPL,$AAPL loaded puts on this one for post earnings collapse !!! 🤣😂🤣😂🤣,12,aapl loaded puts on this one for post earnings collapse,10
